event_type, timestamp, total_iterations, iterations_per_second, resident_set_size, percent_heap_used, percent_new_space_used, percent_old_space_used
PROFILE, 208103, 116266734, 518474, 61845504, 12.199809979119983, 0.004410743713378906, 84.17232097349643
PROFILE, 209103, 116793997, 527263, 61861888, 34.15243366775311, 26.31235122680664, 84.18884588430173
PROFILE, 210103, 117300138, 506141, 61870080, 20.65174058489509, 10.130500793457031, 84.20099069826708
PROFILE, 211103, 117808930, 508792, 61878272, 16.749707966235487, 5.452513694763184, 84.21313551223241
PROFILE, 212104, 118317545, 508106.89310689317, 61886464, 12.207528582705235, 0.006604194641113281, 84.23125318552498
PROFILE, 213104, 118805712, 488167, 61902848, 15.677279613974331, 4.1637420654296875, 84.24220342762487
PROFILE, 214104, 119309903, 504191, 61906944, 36.14114779613974, 28.68795394897461, 84.25434824159022
PROFILE, 215104, 119822987, 513084, 61919232, 47.780205203452844, 42.63503551483154, 84.27246591488277
PROFILE, 216106, 120334364, 510356.2874251497, 61931520, 12.211029804950092, 0.004410743713378906, 84.28461072884812
PROFILE, 217106, 120855422, 521058, 61935616, 52.71967384523325, 48.55215549468994, 84.29556097094802
PROFILE, 218106, 121364999, 509577, 61952000, 51.66204611427989, 47.28243350982666, 84.31367864424058
PROFILE, 219106, 121877332, 512333, 61956096, 19.554346130831128, 8.800339698791504, 84.32582345820592
PROFILE, 220106, 122398019, 520687, 61968384, 17.694580426257893, 6.569981575012207, 84.33796827217125
PROFILE, 221106, 122906376, 508357, 61980672, 12.21817150259727, 0.004410743713378906, 84.3560859454638
PROFILE, 222106, 123417362, 510986, 61992960, 16.258144320380932, 4.845023155212402, 84.36643890163099
PROFILE, 223106, 123936959, 519597, 61997056, 51.47880885236301, 47.0550537109375, 84.37858371559633
PROFILE, 224106, 124447350, 510391, 62013440, 12.343519237624772, 0.14979839324951172, 84.39650229357798
PROFILE, 225106, 124954223, 506873, 62021632, 42.51836550213893, 36.31248474121094, 84.40864710754332
PROFILE, 226106, 125464749, 510526, 62033920, 44.89302970309635, 39.15703296661377, 84.42079192150867
