event_type, timestamp, total_iterations, iterations_per_second, resident_set_size, percent_heap_used, percent_new_space_used, percent_old_space_used
PROFILE, 536049, 251260635, 464954, 84672512, 35.23327895776955, 8.90810489654541, 73.27477164171755
PROFILE, 537049, 251725153, 464518, 84684800, 43.38697078407634, 22.882604598999023, 73.27773383641915
PROFILE, 538049, 252186265, 461112, 84688896, 45.381851098490245, 26.300048828125, 73.28096532154817
PROFILE, 539049, 252654868, 468603, 84697088, 32.24076375783364, 3.7720680236816406, 73.2853124384479
PROFILE, 540049, 253123212, 468344, 84701184, 47.313959349629684, 29.607224464416504, 73.28850545351585
PROFILE, 541051, 253589534, 465391.21756487025, 84705280, 30.04598091885059, 0.005984306335449219, 73.29173693864487
PROFILE, 542051, 254056592, 467058, 84717568, 42.79502452464036, 21.856689453125, 73.29589170523931
PROFILE, 543053, 254520598, 463079.8403193613, 84717568, 50.02301966867255, 34.244441986083984, 73.29885389994091
PROFILE, 544053, 254982499, 461901, 84721664, 53.445328078265206, 40.10875225067139, 73.30193150482567
PROFILE, 545053, 255445690, 463191, 84733952, 30.517765898732375, 0.8056402206420898, 73.30631709178648
PROFILE, 546054, 255905441, 459291.7082917083, 84733952, 30.051586312491096, 0.004553794860839844, 73.3095485769155
PROFILE, 547054, 256367274, 461833, 84742144, 33.34992233122062, 5.656576156616211, 73.31227995125073
PROFILE, 548054, 256825459, 458185, 84746240, 30.054159508082893, 0.004553794860839844, 73.31666553821154
PROFILE, 549054, 257295928, 470469, 84754432, 48.9690387542729, 32.42495059967041, 73.31958926285208
PROFILE, 550054, 257759802, 463874, 84762624, 55.95903416981199, 44.40479278564453, 73.32247451743156
PROFILE, 551054, 258230097, 470295, 84766720, 45.87761547945449, 27.121400833129883, 73.32686010439235
PROFILE, 552054, 258697221, 467124, 84774912, 30.05984835671557, 0.005984306335449219, 73.33009158952137
PROFILE, 553054, 259166003, 468782, 84774912, 45.924030364264354, 27.19714641571045, 73.33301531416191
PROFILE, 554054, 259630945, 464942, 84783104, 54.84582802930495, 42.487525939941406, 73.33717008075635
PROFILE, 555054, 260101306, 470361, 84791296, 44.881524511287566, 25.405597686767578, 73.34040156588536
PROFILE, 556054, 260564443, 463137, 84795392, 50.53827079030765, 35.09988784790039, 73.34363305101438
PROFILE, 557054, 261029666, 465223, 84807680, 31.28520409752884, 2.0952701568603516, 73.34801863797519
PROFILE, 558054, 261499008, 469342, 84807680, 48.163099985757015, 31.023859977722168, 73.3512501231042
PROFILE, 559054, 261972808, 473800, 84815872, 44.41819630394531, 24.602842330932617, 73.35421231780579
PROFILE, 560054, 262437211, 464403, 84819968, 52.365448297963255, 38.222599029541016, 73.3585979047666
PROFILE, 561054, 262902640, 465429, 84824064, 33.48262967793049, 5.853366851806641, 73.36179091983455
PROFILE, 562054, 263376734, 474094, 84832256, 30.26873620210796, 0.3423929214477539, 73.36502240496357
PROFILE, 563054, 263843135, 466401, 84836352, 41.828879989495796, 20.155048370361328, 73.36940799192436
PROFILE, 564054, 264311498, 468363, 84840448, 56.93554103315055, 46.04754447937012, 73.37263947705338
PROFILE, 565054, 264782505, 471007, 84852736, 48.13945440464321, 30.968070030212402, 73.37587096218239
PROFILE, 566054, 265245744, 463239, 84856832, 53.982597408666855, 40.981149673461914, 73.3802565491432
PROFILE, 567054, 265710114, 464370, 84860928, 33.18487617504629, 5.329561233520508, 73.38344956421115
PROFILE, 568055, 266184268, 473680.31968031975, 84869120, 30.079474189040024, 0.004553794860839844, 73.38668104934017
PROFILE, 569057, 266653410, 468205.58882235526, 84873216, 46.59596823369178, 28.313088417053223, 73.39083581593461
PROFILE, 570057, 267117277, 463867, 84881408, 53.57269430547643, 40.26992321014404, 73.39414424118574
PROFILE, 571057, 267584791, 467514, 84885504, 38.46021923070075, 14.363455772399902, 73.39737572631475
PROFILE, 572057, 268049094, 464303, 84889600, 46.22743098828514, 27.67460346221924, 73.40176131327556
PROFILE, 573057, 268518457, 469363, 84901888, 34.458399355504916, 7.499170303344727, 73.40499279840456
PROFILE, 574057, 268982983, 464526, 84901888, 42.62677926043298, 21.498680114746094, 73.40822428353358
PROFILE, 575057, 269450425, 467442, 84910080, 56.070084946054685, 44.539427757263184, 73.41237905012802
PROFILE, 576057, 269928678, 478253, 84918272, 31.692979098419027, 2.752351760864258, 73.41561053525703
PROFILE, 577057, 270389040, 460362, 84922368, 32.332439066728384, 3.846454620361328, 73.41884202038605
PROFILE, 578057, 270841139, 452099, 84930560, 46.71532278165503, 28.497600555419922, 73.42322760734686
PROFILE, 579057, 271307601, 466462, 84930560, 58.384389242985335, 48.497676849365234, 73.42645909247587
PROFILE, 580057, 271775097, 467496, 84938752, 43.23931108460333, 22.53546714782715, 73.42945975723852
PROFILE, 581057, 272242126, 467029, 84946944, 55.934999132068086, 44.29457187652588, 73.43384534419933
PROFILE, 582057, 272710532, 468406, 84951040, 42.43558387337986, 21.15306854248047, 73.43707682932833
PROFILE, 583057, 273173077, 462545, 84955136, 47.02165823956702, 29.012107849121094, 73.44030831445735
PROFILE, 584057, 273637435, 464358, 84963328, 54.88832052948298, 42.49372482299805, 73.44469390141816
PROFILE, 585057, 274105168, 467733, 84967424, 40.17188112003276, 17.266106605529785, 73.44792538654717
PROFILE, 586057, 274568729, 463561, 84979712, 46.59523104792764, 28.27444076538086, 73.45115687167618
PROFILE, 587057, 275030913, 462184, 84979712, 50.53067638602051, 35.0175142288208, 73.45554245863698
PROFILE, 588057, 275496463, 465550, 84987904, 31.866621118786497, 3.023409843444824, 73.45850465333858
PROFILE, 589057, 275969907, 473444, 84996096, 56.16130125249252, 44.66519355773926, 73.4617361384676
PROFILE, 590057, 276430847, 460940, 84996096, 57.84718945841048, 47.55229949951172, 73.46608325536734
PROFILE, 591057, 276900259, 469412, 85000192, 46.16670357231876, 27.528786659240723, 73.46908392012999
PROFILE, 592057, 277367090, 466831, 85012480, 58.50324306099558, 48.67298603057861, 73.47231540525901
PROFILE, 593057, 277840823, 473733, 85016576, 54.63872055707877, 42.04604625701904, 73.47670099221982
PROFILE, 594057, 278300857, 460034, 85020672, 54.684078345321176, 42.12179183959961, 73.47993247734883
PROFILE, 595057, 278774110, 473253, 85032960, 49.9493845472511, 34.00399684906006, 73.48316396247783
PROFILE, 596057, 279239899, 465789, 85037056, 31.718975328478848, 2.752351760864258, 73.48751107937758
PROFILE, 597057, 279709234, 469335, 85041152, 48.584102602905574, 31.659245491027832, 73.49043480401812
PROFILE, 598057, 280172320, 463086, 85049344, 54.149326573849876, 41.196656227111816, 73.49366628914713
PROFILE, 599057, 280633197, 460877, 85053440, 55.721340442956844, 43.88854503631592, 73.49805187610794
PROFILE, 600057, 281104593, 471396, 85065728, 47.6286403067583, 30.014753341674805, 73.50128336123694
PROFILE, 601057, 281572932, 468339, 85069824, 34.007964944452354, 6.6654205322265625, 73.50447637630491
PROFILE, 602057, 282040325, 467393, 85073920, 47.3619598792907, 29.552936553955078, 73.5088619632657
PROFILE, 603057, 282509395, 469070, 85082112, 35.06308641041162, 8.469343185424805, 73.51201650827261
PROFILE, 604057, 282975315, 465920, 85086208, 45.752252172055265, 26.78976058959961, 73.51524799340162
PROFILE, 605057, 283407848, 432533, 85090304, 53.438095312277454, 39.96143341064453, 73.51963358036242
PROFILE, 606057, 283856349, 448501, 85102592, 32.62862083392679, 4.289674758911133, 73.52286506549143
PROFILE, 607057, 284283251, 426902, 85110784, 30.130715554230164, 0.005984306335449219, 73.52609655062045
PROFILE, 608057, 284717389, 434138, 85110784, 40.7187616836989, 18.152546882629395, 73.53017437709278
PROFILE, 609057, 285191031, 473642, 85114880, 36.68737092294545, 11.240458488464355, 73.53313657179437
PROFILE, 610057, 285661797, 470766, 85131264, 56.13935258955277, 44.58150863647461, 73.5360602964349
PROFILE, 611057, 286106699, 444902, 85135360, 57.50781973276599, 46.924710273742676, 73.54009965284617
PROFILE, 612057, 286531279, 424580, 85143552, 50.81022279144709, 35.442280769348145, 73.54333113797519
PROFILE, 613057, 286914772, 383493, 85143552, 55.867261496759724, 44.10860538482666, 73.5465626231042
PROFILE, 614057, 287365674, 450902, 85151744, 39.40065962825808, 15.880465507507324, 73.55067891963758
PROFILE, 615057, 287834302, 468628, 85164032, 54.9866861469164, 42.59464740753174, 73.5539104047666
PROFILE, 616057, 288280612, 446310, 85164032, 30.21513027880644, 0.13163089752197266, 73.55683412940714
PROFILE, 617057, 288729815, 449203, 85172224, 39.360267412049566, 15.804839134216309, 73.56098889600158
PROFILE, 618057, 289183674, 453859, 85180416, 56.924177245050565, 45.90952396392822, 73.56391262064211
PROFILE, 619057, 289649584, 465910, 85184512, 38.91115437170631, 15.031194686889648, 73.56714410577112
PROFILE, 620057, 290096051, 446467, 85188608, 43.10896829600484, 22.223997116088867, 73.57152969273193
PROFILE, 621057, 290557294, 461243, 85192704, 45.340554786533254, 26.047182083129883, 73.57476117786094
PROFILE, 622057, 291020950, 463656, 85204992, 51.935780270794766, 37.35013008117676, 73.57799266298996
PROFILE, 623057, 291495740, 474790, 85204992, 49.982599634133315, 33.99958610534668, 73.5821474295844
PROFILE, 624057, 291965792, 470052, 85209088, 39.46012131017662, 15.961050987243652, 73.58510962428599
PROFILE, 625057, 292434046, 468254, 85221376, 54.3698842089802, 41.51604175567627, 73.58834110941501
PROFILE, 626057, 292899669, 465623, 85221376, 35.8400941149765, 9.751224517822266, 73.59268822631475
PROFILE, 627057, 293325635, 425966, 85233664, 31.648511496759717, 2.564692497253418, 73.59541960064999
PROFILE, 628057, 293790156, 464521, 85233664, 39.807850444203105, 16.548705101013184, 73.598651085779
PROFILE, 629057, 294220603, 430447, 85241856, 43.721472301844464, 23.25453758239746, 73.60276738231238
PROFILE, 630057, 294690437, 469834, 85258240, 32.80422404661017, 4.539155960083008, 73.6059988674414
PROFILE, 631057, 295159550, 469113, 85258240, 49.26722344128329, 32.756590843200684, 73.60919188250935
PROFILE, 632057, 295606813, 447263, 85266432, 54.905108892073784, 42.41797924041748, 73.6133466491038
PROFILE, 633057, 296043495, 436682, 85270528, 41.40743227905569, 19.27947998046875, 73.61653966417175
PROFILE, 634057, 296519705, 476210, 85278720, 42.02065956149409, 20.328617095947266, 73.61977114930077
PROFILE, 635057, 296985148, 465443, 85282816, 51.84848634898874, 37.17188835144043, 73.62415673626157
PROFILE, 636057, 297457630, 472482, 85291008, 45.71945436013388, 26.664042472839355, 73.62738822139059
PROFILE, 637057, 297930116, 472486, 85295104, 39.597724683093574, 16.168713569641113, 73.6306197065196
PROFILE, 638057, 298392615, 462499, 85303296, 44.101985338626974, 23.886823654174805, 73.63496682341935
PROFILE, 639057, 298861269, 468654, 85315584, 31.05100157117932, 1.513981819152832, 73.63819830854835
PROFILE, 640057, 299325868, 464599, 85319680, 39.35137945538385, 15.739750862121582, 73.64142979367737
PROFILE, 641057, 299787169, 461301, 85331968, 41.69006651919242, 19.745802879333496, 73.64581538063817
PROFILE, 642057, 300247544, 460375, 85331968, 42.35221233620567, 20.87879180908203, 73.64904686576719
PROFILE, 643057, 300714486, 466942, 85340160, 54.890170448476006, 42.368388175964355, 73.65204753052984
PROFILE, 644060, 301176690, 460821.5353938186, 85348352, 30.17783980647344, 0.005984306335449219, 73.65643311749065
PROFILE, 645060, 301636699, 460009, 85348352, 30.178924721371597, 0.005984306335449219, 73.6594337822533
PROFILE, 646060, 302099725, 463026, 85360640, 35.63444710511323, 9.355854988098145, 73.66185739610006
PROFILE, 647060, 302564636, 464911, 85364736, 44.5002464704102, 24.55010414123535, 73.66624298306085
PROFILE, 648060, 303027932, 463296, 85372928, 50.44450910660875, 34.737253189086914, 73.66943599812882
PROFILE, 649060, 303475545, 447613, 85381120, 56.71396802894887, 45.48180103302002, 73.67266748325783
PROFILE, 650060, 303942493, 466948, 85385216, 40.57943357427717, 17.822694778442383, 73.67705307021863
PROFILE, 651060, 304405689, 463196, 85385216, 46.34355860988463, 27.7010440826416, 73.68028455534764
PROFILE, 652060, 304875827, 470138, 85393408, 35.975903205561885, 9.927892684936523, 73.68324675004925
PROFILE, 653063, 305348497, 471256.2313060818, 85401600, 30.189120139581256, 0.005984306335449219, 73.68763233701004
PROFILE, 654063, 305812387, 463890, 85405696, 37.20817180155961, 12.035560607910156, 73.6906330017727
PROFILE, 655063, 306274638, 462251, 85413888, 41.262610049316336, 18.9833402633667, 73.69382601684066
PROFILE, 656063, 306742378, 467740, 85422080, 55.24396397859992, 42.94624328613281, 73.6981731337404
PROFILE, 657063, 307204207, 461829, 85422080, 58.53542886964108, 48.586201667785645, 73.70136614880836
PROFILE, 658063, 307671718, 467511, 85426176, 43.41826640613873, 22.671842575073242, 73.70436681357101
PROFILE, 659063, 308139353, 467635, 85438464, 57.209843683236, 46.30942344665527, 73.70875240053181
PROFILE, 660063, 308615426, 476073, 85438464, 57.57444463484547, 46.932411193847656, 73.71194541559977
PROFILE, 661063, 309053782, 438356, 85446656, 47.10372231519727, 28.98256778717041, 73.71494608036242
PROFILE, 662063, 309522526, 468744, 85454848, 34.21679715318331, 6.890225410461426, 73.71933166732322
PROFILE, 663063, 309982698, 460172, 85458944, 34.51174100466458, 7.393789291381836, 73.72256315245224
PROFILE, 664063, 310455555, 472857, 85467136, 57.74492927467597, 47.216057777404785, 73.72579463758125
PROFILE, 665063, 310929836, 474281, 85471232, 54.87140698440393, 42.28780269622803, 73.73018022454205
PROFILE, 666063, 311396478, 466642, 85479424, 38.18199419598348, 13.678288459777832, 73.73341170967107
PROFILE, 667063, 311852076, 455598, 85479424, 30.205922411337415, 0.004553794860839844, 73.73641237443373
PROFILE, 668063, 312305446, 453370, 85491712, 46.886002149800596, 28.59368324279785, 73.74025938053968
PROFILE, 669063, 312753824, 448378, 85491712, 54.5380877456915, 41.70820713043213, 73.7434908656687
PROFILE, 670063, 313216242, 462418, 85499904, 30.210373344252954, 0.005984306335449219, 73.74641459030924
PROFILE, 671063, 313662340, 446098, 85508096, 33.74161833695343, 6.056404113769531, 73.75049241678157
PROFILE, 672063, 314123539, 461199, 85512192, 35.89357485578977, 9.743285179138184, 73.75341614142211
PROFILE, 673063, 314591938, 468399, 85516288, 51.0655394308147, 35.747718811035156, 73.75664762655111
PROFILE, 674063, 315059433, 467495, 85524480, 35.92083681989745, 9.785318374633789, 73.76099474345085
PROFILE, 675063, 315526571, 467138, 85528576, 48.812268551488394, 31.880664825439453, 73.76422622857987
PROFILE, 676063, 315995446, 468875, 85540864, 36.16083946820253, 10.192704200744629, 73.76745771370888
PROFILE, 677063, 316463891, 468445, 85540864, 51.41721876780373, 36.341118812561035, 73.77184330066969
PROFILE, 678063, 316934552, 470661, 85544960, 41.99535878970232, 20.18914222717285, 73.77484396543235
PROFILE, 679063, 317404730, 470178, 85557248, 31.70008668191853, 2.5398969650268555, 73.77807545056136
PROFILE, 680063, 317876414, 471684, 85561344, 52.81346251424298, 38.72785568237305, 73.78246103752217
PROFILE, 681063, 318350986, 474572, 85565440, 50.46380111896453, 34.69827175140381, 73.78569252265117
PROFILE, 682063, 318820746, 469760, 85585920, 39.41266323796468, 15.753388404846191, 73.78892400778018
PROFILE, 683063, 319291343, 470597, 85585920, 58.5604236397949, 48.57206344604492, 73.79330959474099
PROFILE, 684063, 319763159, 471816, 85590016, 51.22715002314485, 36.0001802444458, 73.79627178944259
PROFILE, 685063, 320226502, 463343, 85598208, 57.256230749715144, 46.332716941833496, 73.79946480451054
PROFILE, 686063, 320699021, 472519, 85610496, 51.1965220410198, 35.942983627319336, 73.80385039147134
PROFILE, 687063, 321154224, 455203, 85610496, 42.50697961917818, 21.046161651611328, 73.8070434065393
PROFILE, 688063, 321621556, 467332, 85622784, 55.75016023358496, 43.744611740112305, 73.81000560124089
PROFILE, 689063, 322086779, 465223, 85626880, 36.49706572247543, 10.739946365356445, 73.81439118820168
PROFILE, 690063, 322551111, 464332, 85626880, 44.31440611202108, 24.13787841796875, 73.81739185296435
PROFILE, 691063, 323014616, 463505, 85639168, 50.63651122525281, 34.97281074523926, 73.820392517727
PROFILE, 692063, 323482614, 467998, 85643264, 36.40135675562598, 10.569477081298828, 73.82473963462675
PROFILE, 693063, 323950622, 468008, 85655552, 50.866123727033184, 35.361695289611816, 73.82797111975576
PROFILE, 694063, 324424442, 473820, 85659648, 47.15660496190001, 29.001164436340332, 73.83120260488477
PROFILE, 695063, 324895554, 471112, 85667840, 38.551755447941886, 14.24877643585205, 73.83558819184557
PROFILE, 696063, 325363461, 467907, 85671936, 52.834673991418605, 38.72942924499512, 73.83858885660824
PROFILE, 697064, 325826840, 462916.08391608397, 85680128, 30.244868074348386, 0.005984306335449219, 73.84182034173725
PROFILE, 698064, 326288719, 461879, 85684224, 33.62875936921379, 5.803775787353516, 73.8459751083317
PROFILE, 699064, 326748584, 459865, 85700608, 33.36864406779661, 5.355930328369141, 73.84916812339965
PROFILE, 700064, 327217091, 468507, 85700608, 48.735656868679676, 31.694698333740234, 73.85239960852866
PROFILE, 701064, 327681764, 464673, 85708800, 57.17106493020937, 46.15135192871094, 73.85655437512311
PROFILE, 702064, 328147622, 465858, 85712896, 39.063946553197546, 15.111780166625977, 73.85970892012999
PROFILE, 703064, 328616464, 468842, 85725184, 55.0369399613659, 42.48926639556885, 73.86294040525901
PROFILE, 704064, 329084688, 468224, 85729280, 41.21058977086597, 18.78666877746582, 73.86728752215875
PROFILE, 705064, 329554503, 469815, 85733376, 30.259834336276885, 0.013852119445800781, 73.87051900728777
PROFILE, 706064, 330027927, 473424, 85741568, 54.51828109421734, 41.59352779388428, 73.87375049241678
PROFILE, 707064, 330495445, 467518, 85749760, 39.415264251887194, 15.702557563781738, 73.87813607937758
PROFILE, 708064, 330963336, 467891, 85749760, 53.66929345890898, 40.13354778289795, 73.88136756450659
PROFILE, 709064, 331428360, 465024, 85766144, 34.054059918458904, 6.508994102478027, 73.88436822926924
PROFILE, 710064, 331899901, 471541, 85766144, 54.90964327998148, 42.25506782531738, 73.88875381623006
PROFILE, 711064, 332371232, 471331, 85774336, 46.69932724148982, 28.17981243133545, 73.89175448099272
PROFILE, 712064, 332832353, 461121, 85778432, 48.710481279376154, 31.62515163421631, 73.89498596612172
PROFILE, 713064, 333308754, 476401, 85786624, 49.67049187259649, 33.267998695373535, 73.89937155308253
PROFILE, 714064, 333776612, 467858, 85790720, 35.180799676862264, 8.42905044555664, 73.90260303821154
PROFILE, 715064, 334253595, 476983, 85798912, 37.190980073173336, 11.8727445602417, 73.90579605327949
PROFILE, 716064, 334723683, 470088, 85807104, 55.418287548070076, 43.11368465423584, 73.91014317017924
PROFILE, 717064, 335189177, 465494, 85811200, 36.653070921165074, 10.946011543273926, 73.91337465530825
PROFILE, 718064, 335663742, 474565, 85815296, 34.29078000373879, 6.894779205322266, 73.91660614043727
PROFILE, 719064, 336140273, 476531, 85823488, 35.48500703247401, 8.939099311828613, 73.92099172739806
PROFILE, 720064, 336610093, 469820, 85827584, 53.22635608798604, 39.34774398803711, 73.92422321252708
PROFILE, 721064, 337075034, 464941, 85835776, 33.46112610828229, 5.465936660766602, 73.92745469765609
PROFILE, 722064, 337545845, 470811, 85843968, 52.99585339962256, 38.94791603088379, 73.9318402846169
PROFILE, 723064, 338012972, 467127, 85848064, 37.18346912387837, 11.841750144958496, 73.93503329968485
PROFILE, 724064, 338479021, 466049, 85852160, 48.10580813363481, 30.56185245513916, 73.93826478481387
PROFILE, 725064, 338945821, 466800, 85860352, 31.70452370566871, 2.445507049560547, 73.94265037177466
PROFILE, 726064, 339414896, 469075, 85864448, 48.09952119089161, 30.54635524749756, 73.94588185690368
PROFILE, 727064, 339884025, 469129, 85872640, 35.90748402115083, 9.645843505859375, 73.9491133420327
PROFILE, 728064, 340342819, 458794, 85876736, 33.71282636465603, 5.881261825561523, 73.95346045893244
PROFILE, 729064, 340812024, 469205, 85884928, 50.34223501370887, 34.3839168548584, 73.95669194406146
PROFILE, 730064, 341278134, 466110, 85889024, 32.69168498967384, 4.126930236816406, 73.95988495912941
PROFILE, 731064, 341738349, 460215, 85897216, 33.0657859012249, 4.765462875366211, 73.96427054609022
PROFILE, 732064, 342209402, 471053, 85901312, 53.036774164114796, 38.995981216430664, 73.96746356115817
PROFILE, 733064, 342679756, 470354, 85909504, 43.05981330561886, 21.892356872558594, 73.97069504628718
PROFILE, 734064, 343144850, 465094, 85913600, 52.25744362893463, 37.6554012298584, 73.97508063324798
PROFILE, 735064, 343610096, 465246, 85917696, 33.043725964962256, 4.718971252441406, 73.97827364831593
PROFILE, 736064, 344069680, 459584, 85929984, 32.275494943740206, 3.400135040283203, 73.98150513344494
PROFILE, 737064, 344534704, 465024, 85929984, 41.34651013477425, 18.946146965026855, 73.98589072040576
PROFILE, 738064, 344998312, 463608, 85934080, 47.854608607214075, 30.100083351135254, 73.98989160675595
PROFILE, 739064, 345461663, 463351, 85946368, 53.910228021293264, 40.45898914337158, 74.00170191550129
PROFILE, 740064, 345932833, 471170, 85950464, 45.41004497667711, 25.886011123657227, 74.00608750246208
PROFILE, 741065, 346400928, 467627.3726273727, 85962752, 31.348254344110526, 1.780533790588379, 74.0093189875911
PROFILE, 742065, 346856454, 455526, 85966848, 51.925974309215206, 37.05101013183594, 74.01258894278116
PROFILE, 743065, 347306886, 450432, 85970944, 34.609480709656744, 7.365894317626953, 74.01697452974197
PROFILE, 744065, 347778143, 471257, 85979136, 54.949479129575565, 42.22891330718994, 74.02020601487098
PROFILE, 745065, 348243489, 465346, 85979136, 35.91559306455633, 9.60071086883545, 74.0234375
PROFILE, 746065, 348712886, 469397, 85991424, 52.89335676007691, 38.699960708618164, 74.02751532647233
PROFILE, 747065, 349178752, 465866, 85995520, 34.800731733371315, 7.685184478759766, 74.03074681160135
PROFILE, 748065, 349648523, 469771, 86003712, 52.453576769690926, 37.94212341308594, 74.03397829673035
PROFILE, 749065, 350116412, 467889, 86003712, 38.02042533114941, 13.199377059936523, 74.03836388369116
PROFILE, 750065, 350582631, 466219, 86011904, 49.25022644121208, 32.44664669036865, 74.04136454845381
PROFILE, 751065, 351045475, 462844, 86020096, 54.375976423408346, 41.23075008392334, 74.04459603358282
PROFILE, 752065, 351490967, 445492, 86028288, 56.81058109154679, 45.40121555328369, 74.04898162054363
PROFILE, 753065, 351958951, 467984, 86032384, 42.548025566158664, 20.95160484313965, 74.05221310567264
PROFILE, 754065, 352437783, 478832, 86040576, 47.901663313630536, 30.126333236694336, 74.05544459080166
PROFILE, 755065, 352905892, 468109, 86044672, 33.86645309606894, 6.065702438354492, 74.05983017776245
PROFILE, 756065, 353366492, 460600, 86052864, 34.934579631640794, 7.894587516784668, 74.06306166289147
PROFILE, 757065, 353839918, 473426, 86061056, 30.511771048461757, 0.3113985061645508, 74.06629314802049
PROFILE, 758065, 354301237, 461319, 86061056, 32.88215710012818, 4.371786117553711, 74.07067873498129
PROFILE, 759066, 354768396, 466692.30769230775, 86069248, 45.81164430814699, 26.532506942749023, 74.07367939974394
PROFILE, 760067, 355235710, 466847.1528471529, 86077440, 30.337461388156957, 0.005984306335449219, 74.07698782499507
PROFILE, 761067, 355695412, 459702, 86081536, 58.46784423515169, 48.22182655334473, 74.08145035207801
PROFILE, 762067, 356159223, 463811, 86085632, 36.659288318081465, 10.837531089782715, 74.08468183720701
PROFILE, 763067, 356626949, 467726, 86097920, 50.614228742344395, 34.755849838256836, 74.08791332233604
PROFILE, 764067, 357096594, 469645, 86102016, 39.356331118252385, 15.455842018127441, 74.09229890929683
PROFILE, 765067, 357567138, 470544, 86106112, 58.407047273358494, 48.108887672424316, 74.09553039442585
PROFILE, 766067, 358037003, 469865, 86118400, 47.54483758545791, 29.48784828186035, 74.09876187955486
PROFILE, 767067, 358506959, 469956, 86122496, 36.849551791055404, 11.152219772338867, 74.10314746651567
PROFILE, 768067, 358976729, 469770, 86130688, 54.49957326680672, 41.40431880950928, 74.10637895164467
PROFILE, 769067, 359447219, 470490, 86134784, 44.76759453781513, 24.72062110900879, 74.10961043677369
PROFILE, 770067, 359918510, 471291, 86138880, 36.486383483478136, 10.522985458374023, 74.11399602373449
PROFILE, 771067, 360382678, 464168, 86147072, 44.00641546343114, 23.411154747009277, 74.11722750886351
PROFILE, 772067, 360848749, 466071, 86151168, 54.9676444995371, 42.19791889190674, 74.12045899399251
PROFILE, 773067, 361312325, 463576, 86159360, 32.73529022308076, 4.086637496948242, 74.1245752905259
PROFILE, 774067, 361783768, 471443, 86163456, 53.41150098810711, 39.52598571777344, 74.12776830559386
PROFILE, 775067, 362252197, 468429, 86175744, 39.952561400619565, 16.453862190246582, 74.13099979072287
PROFILE, 776067, 362721970, 469773, 86175744, 57.61034419064236, 46.718549728393555, 74.13538537768368
PROFILE, 777067, 363191808, 469838, 86183936, 46.700231337238286, 28.015542030334473, 74.13838604244633
PROFILE, 778067, 363653544, 461736, 86188032, 49.823506600733516, 33.367180824279785, 74.14161752757535
PROFILE, 779067, 364111496, 457952, 86196224, 46.10540588057257, 26.99122428894043, 74.14600311453614
PROFILE, 780069, 364578662, 466233.53293413174, 86196224, 30.362748250783365, 0.004553794860839844, 74.14923459966516
PROFILE, 781069, 365046620, 467958, 86208512, 44.73692482819399, 24.641776084899902, 74.15200444406146
PROFILE, 782069, 365514083, 467463, 86212608, 58.21749316781798, 47.74625301361084, 74.15639003102226
PROFILE, 783069, 365970367, 456284, 86220800, 51.4809922909842, 36.1971378326416, 74.15962151615128
PROFILE, 784069, 366437765, 467398, 86224896, 36.15764036016949, 9.929251670837402, 74.16277606115817
PROFILE, 785070, 366908268, 470032.9670329671, 86233088, 55.135402942956844, 42.4565315246582, 74.16716164811898
PROFILE, 786070, 367379625, 471357, 86241280, 46.972197247543086, 28.461861610412598, 74.17043160330904
PROFILE, 787070, 367846902, 467277, 86245376, 31.431180787993164, 1.820826530456543, 74.17366308843806
PROFILE, 788070, 368305757, 458855, 86245376, 58.029928072924086, 47.411322593688965, 74.17804867539886
PROFILE, 789070, 368774446, 468689, 86257664, 45.04114609297108, 25.145244598388672, 74.18104934016151
PROFILE, 790070, 369242207, 467761, 86261760, 30.37541950042729, 0.004553794860839844, 74.18428082529053
PROFILE, 791070, 369714092, 471885, 86269952, 51.85203318615582, 36.81533336639404, 74.18835865176285
PROFILE, 792070, 370178088, 463996, 86278144, 30.378062241845893, 0.004553794860839844, 74.19159013689186
PROFILE, 793070, 370647769, 469681, 86282240, 47.86789186013388, 29.98225688934326, 74.1945138615324
PROFILE, 794070, 371114405, 466636, 86286336, 31.169062566763994, 1.355910301208496, 74.19886097843215
PROFILE, 795070, 371580643, 466238, 86298624, 42.43316367860704, 20.66183090209961, 74.20209246356116
PROFILE, 796070, 372050080, 469437, 86306816, 30.797103666678538, 0.7143259048461914, 74.20532394869016
PROFILE, 797070, 372526178, 476098, 86315008, 31.20817513975929, 1.4162302017211914, 74.20970953565097
PROFILE, 798070, 372995220, 469042, 86323200, 47.54184711490528, 29.411959648132324, 74.21294102078
PROFILE, 799070, 373464640, 469420, 86327296, 35.874964392536675, 9.41164493560791, 74.21613403584794
PROFILE, 800070, 373939785, 475145, 86335488, 34.562871096531836, 7.159876823425293, 74.22048115274768
PROFILE, 801071, 374413349, 473090.9090909091, 86339584, 30.389676394922375, 0.004553794860839844, 74.2237126378767
PROFILE, 802071, 374874665, 461316, 86347776, 32.753233046396524, 4.054117202758789, 74.2266748325783
PROFILE, 803071, 375350331, 475666, 86351872, 32.38320752029625, 3.4171581268310547, 74.23102194947803
PROFILE, 804071, 375819532, 469201, 86355968, 49.005258220873095, 31.907200813293457, 74.23425343460706
PROFILE, 805071, 376288482, 468950, 86364160, 36.48842813078621, 10.449957847595215, 74.23748491973606
PROFILE, 806071, 376745433, 456951, 86372352, 30.960397268017374, 0.9715795516967773, 74.24187050669687
